Feature ID	Taxon	Confidence
3d366c423928c26ee4d8f7a6ad8e4af5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.886740025928758
50cb34afa77359f3ffb7c9d6b5ccaae3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Sodalis; s__	0.9859560205991345
860207ad3a3881a3f5f55bce04f1089c	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9951045110465143
0a0af8072dce79526fb0e87252c5f50a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__	0.9999284496695711
376fe0bed08b011568bc16dc2ebe9b3e	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__	0.9998396731009922
17858f3d33419e79d09b91f559de3ae5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__bryophila	0.9656056879660375
2ee2f99b97c7fb9e6b25c05eef892060	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9904514593305722
490056171eb45bfa676f705fc4542953	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__	0.999999290447913
cb8ba294d163c7ac3a113b435cc8c1cc	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanocellales; f__; g__; s__	0.999999999998991
8311ee89ef8dcf731832276e0f10ad34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__	0.9998603978033185
7db2a0547332703d2b2dfd3b17dc3805	k__Bacteria; p__OP3; c__BD4-9; o__; f__; g__; s__	0.9999999999945004
51fc10222116b38af48ac4493bc30ce4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__	0.8582489866091886
3cfe465875fae77f868a87eef00eda49	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9999999999991189
8699c8572bc51f646579c6db26ac2b65	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__	0.9999728994675399
ab3510b9b32bb45d624780375bec32cb	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9998652535136402
d5e6f3ab1da98fd9c5a4ec921633f645	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9999703863931741
b367795a08289f8e82241c69dbd2f6bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Caloramator; s__	0.7951046223273031
d49441019f38a89e8aba32eb2eaad154	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dyella	0.9321943519082532
8b29ede01c23754daa19064ebd768e52	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__	0.9999667027907566
368cf78e033d4703292ad1def1c74372	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__	0.9999997587194833
8858876d4a8754a61f306a412eeab389	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__	0.999345600255606
e2dbbbabac4b63ba1e1477b5fa14eddf	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__	0.9999999999941878
e22f1efc87552cb7a91e925eb8e1076c	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.8683329478975199
ffdc01ba7170b4114d246c3078231f4b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9999987733256419
cee79b6460ca5b8336e80a16916ee4c4	k__Archaea; p__Crenarchaeota; c__MBGA; o__NRP-J; f__; g__; s__	0.9999999736426023
018be79a514c3f2049576013ac72ff89	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium	0.9999994209192441
340676dec8840f65b8a04bfeb9c4af31	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Sodalis; s__	0.9859329292497535
41c7cbaa717615b3c70049ed96eae1fe	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9999998773573848
86ef1914fc00823cf569326662a2c13d	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__	0.9991577444339391
19c2f3dadeee7baece35267952844255	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__	0.8828476982715977
09434f3c75b78fc3f6abac0693e1bbad	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__	0.9642627277714209
c471083cbc0e14de4722614a1c18891d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__bryophila	0.9374013900500054
24329f5ed6d137c7532c2ed7770f1866	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__	0.999172627702299
e968e48d9bde0089176a5d2e61d573fe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__	0.905162506550014
36ef656e647e882bf8d585ac8904777f	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__Syntrophobacter; s__	0.9999992935402213
49ac5d44e738a8694f992a1b273d54bd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.8123431812986013
